permutation,path,length
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 36, 33, 34, 35, 32]",-f6.-f2.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f2.-f6,69
"[1, 2, 3, 4, 5, 31, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 6, 32, 33, 34, 35, 36]",-f6.-f2.-r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r0.-f2.-f6,69
"[1, 2, 7, 4, 5, 6, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f2.-f6.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f6.-f2,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f11.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f11.-f10,67
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 35]",-f8.-f11.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f11.-f8,67
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 32, 27, 28, 29, 30, 31, 26, 33, 34, 35, 36]",-f10.-f6.-f11.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f11.-f6.-f10,71
"[12, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 1, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.-f10.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.-f11,67
"[1, 2, 3, 35, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 4, 36]",-f8.-f1.-r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r0.-f1.-f8,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f11,65
"[1, 2, 3, 4, 5, 6, 7, 8, 26, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 9, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f4.-f9.-r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r2.-f9.-f4,69
"[1, 2, 3, 4, 25, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 5, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f0.-f9.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f9.-f0.-f10,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 32, 34, 35, 36]",-f6.-f4.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f4.-f6,67
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 27, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 10, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f11.r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r0.-f11.-f10,69
"[1, 2, 36, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 3]",-f8.-f1.-r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r2.-f1.-f8,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 29, 31, 32, 33, 34, 35, 36]",-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f5,65
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 31, 30, 33, 34, 35, 36]",-f6.-r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r2.-f6,67
"[1, 2, 3, 4, 5, 6, 32, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 7, 33, 34, 35, 36]",-r0.-f6.-f2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f2.-f6.r0,69
"[1, 2, 3, 4, 5, 6, 7, 8, 32, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 9, 33, 34, 35, 36]",-f6.-f10.-f7.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f7.-f10.-f6,71
"[1, 2, 3, 4, 5, 6, 11, 8, 9, 10, 7, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f2.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f2,67
"[1, 2, 35, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 3, 36]",-f10.-f8.-f1.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f1.-f8.-f10,69
"[1, 2, 3, 4, 5, 35, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 6, 36]",-f8.-f2.-r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r0.-f2.-f8,69
"[1, 2, 3, 4, 32, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 5, 33, 34, 35, 36]",-f6.-f2.-r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r2.-f2.-f6,69
"[1, 2, 3, 4, 5, 6, 7, 27, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 8, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f3.-r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r0.-f3.-f10,69
"[1, 2, 32, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 3, 33, 34, 35, 36]",-f6.-f1.-r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.r2.-f1.-f6,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 35, 33, 34, 32, 36]",-f6.-f3.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f3.-f6,67
"[1, 2, 33, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 3, 34, 35, 36]",-f10.-f8.-f0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f0.-f8.-f10,69
"[5, 2, 3, 4, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.-f8.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f8.-f11,69
"[1, 34, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 2, 35, 36]",-f7.-f0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f0.-f7,67
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 32, 31, 34, 35, 36]",-f6.-f11.r0.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r0.-f11.-f6,69
"[1, 2, 3, 4, 5, 6, 27, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 7, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-r0.-f2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f2.r0.-f10,69
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 32, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 10, 33, 34, 35, 36]",-f6.-f4.-f2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f2.-f4.-f6,69
"[1, 2, 3, 4, 5, 6, 31, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 7, 32, 33, 34, 35, 36]",r2.-r0.-f6.-f2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f2.-f6.r0.-r2,71
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 34, 30, 31, 32, 33, 29, 35, 36]",-f7.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f7,65
"[1, 2, 3, 4, 5, 6, 7, 32, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 8, 33, 34, 35, 36]",r2.r2.-f3.-f7.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f7.-f3.-r2.-r2,71
"[3, 2, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.-f9.r2.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-r2.-f9.-f11,69
"[1, 2, 10, 4, 5, 6, 7, 8, 9, 3, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",r0.-f1.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f1.-r0,67
"[1, 2, 3, 4, 5, 6, 7, 8, 25, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 9, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f8.-f4.-f9.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f9.-f4.-f8,69
"[1, 7, 3, 4, 5, 6, 2, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f6.-f0.-f8.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f10.r2.-f5.-f8.-f0.-f6,69
