permutation,path,length
"[1, 2, 3, 4, 30, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 34, 31, 32, 33, 5, 35, 36]",-f8.r2.-f6.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f6.-r2.-f8,16
"[1, 2, 3, 4, 5, 26, 7, 8, 9, 10, 11, 6, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 12, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f8.r2.-f5.-f3.-r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r2.-f3.-f5.-r2.-f8,18
"[1, 2, 27, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 4, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-r2.-f9.-f10.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f10.-f9.r2,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 28, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 33, 29, 30, 31, 32, 12, 34, 35, 36]",-f6.-f3.-r0.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.r0.-f3.-f6,16
"[1, 2, 3, 4, 5, 6, 7, 33, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 9, 34, 35, 36]",r2.-f3.-f1.-f10.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f10.-f1.-f3.-r2,16
"[1, 2, 28, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 3, 26, 27, 25, 29, 30, 31, 32, 33, 34, 35, 36]",r2.-f9.-f4.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f4.-f9.-r2,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 25, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 29, 26, 27, 28, 10, 30, 31, 32, 33, 34, 35, 36]",-f10.r0.-f10.-f11.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f11.-f10.-r0.-f10,18
"[1, 2, 3, 4, 5, 6, 7, 29, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 8, 31, 32, 33, 34, 35, 36]",-f6.-r2.-f1.-f10.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f10.-f1.r2.-f6,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 28, 30, 31, 29, 33, 34, 35, 36]",-f3.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f3,12
"[1, 2, 3, 7, 5, 6, 27, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 4, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-r2.r0.-f8.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f8.-r0.r2,16
"[1, 2, 3, 4, 5, 6, 11, 8, 9, 10, 35, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 7, 36]",-f3.-r2.-f4.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f4.r2.-f3,16
"[1, 2, 3, 4, 34, 6, 7, 8, 9, 10, 5, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 11, 35, 36]",-f8.-r2.-f4.-f11.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f11.-f4.r2.-f8,18
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 26, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 11, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f8.-f1.r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r2.-f1.-f8.-f10,16
"[1, 2, 3, 6, 5, 9, 7, 8, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f6.-f10.-r0.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.r0.-f10.-f6,16
"[1, 2, 3, 4, 5, 6, 7, 8, 28, 10, 11, 9, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 12, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f8.-f11.-f9.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f9.-f11.-f8.-f10,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 31, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 10, 30, 32, 33, 34, 35, 36]",-f7.-f3.-f5.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f5.-f3.-f7,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 30, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 11, 29, 28, 31, 32, 33, 34, 35, 36]",r0.-f6.-f1.-f9.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f9.-f1.-f6.-r0,16
"[1, 2, 3, 4, 5, 6, 7, 30, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 8, 28, 29, 27, 31, 32, 33, 34, 35, 36]",r0.-f2.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f2.-r0,14
"[36, 2, 3, 4, 5, 6, 7, 8, 9, 1, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 10]",-f11.-f10.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f10.-f11,14
"[1, 2, 3, 4, 5, 6, 7, 8, 29, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 10, 30, 31, 32, 33, 34, 35, 36]",-f6.r2.-f2.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.-f2.-r2.-f6,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 28, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 29, 12, 31, 32, 33, 34, 35, 36]",-f6.-f2.-f5.-f10.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f10.-f5.-f2.-f6,16
"[1, 2, 3, 4, 5, 6, 7, 8, 10, 31, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 9, 32, 33, 34, 35, 36]",-f2.r0.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-r0.-f2,14
"[1, 2, 10, 4, 5, 6, 7, 8, 9, 11, 3, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.-f7.-f0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f0.-f7.-f11,14
"[1, 2, 3, 4, 5, 6, 30, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 31, 7, 33, 34, 35, 36]",-f6.-f9.-r0.-f0.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f0.r0.-f9.-f6,18
"[1, 2, 3, 4, 5, 6, 8, 32, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 7, 33, 34, 35, 36]",-f3.r2.-f5.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f5.-r2.-f3,16
"[1, 2, 3, 4, 5, 6, 35, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 7, 32, 33, 34, 31, 36]",-f2.r0.-f4.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f4.-r0.-f2,16
"[1, 2, 3, 27, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 5, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f11.-r2.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.r2.-f11.-f10,16
"[1, 10, 3, 4, 2, 6, 7, 8, 9, 5, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-r2.-f7.-f4.-f2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f2.-f4.-f7.r2.-f10,18
"[1, 2, 3, 4, 5, 6, 7, 35, 9, 10, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 11, 36]",-f10.-f6.r0.-f4.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f4.-r0.-f6.-f10,18
"[1, 9, 3, 4, 5, 6, 7, 8, 11, 10, 2, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f5.-f2.-f9.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f9.-f2.-f5,14
"[1, 2, 3, 4, 5, 31, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 6, 28, 29, 30, 27, 32, 33, 34, 35, 36]",-f11.-r0.-f6.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f6.r0.-f11,16
"[1, 2, 3, 4, 5, 26, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 27, 6, 29, 30, 31, 32, 33, 34, 35, 36]",-f4.-f0.-f9.r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r2.-f9.-f0.-f4,16
"[35, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 1, 34, 36]",-f11.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f11,12
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 32, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 11, 33, 34, 35, 36]",-f3.-f7.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.-f7.-f3,14
"[33, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 1, 27, 28, 29, 30, 31, 32, 26, 34, 35, 36]",-f11.-f8.-f9.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f9.-f8.-f11,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 35, 29, 31, 32, 33, 34, 30, 36]",-f10.-f4.r0.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-r0.-f4.-f10,16
"[1, 2, 3, 4, 5, 6, 28, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 33, 29, 30, 31, 32, 7, 34, 35, 36]",-f1.-f5.-f8.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f8.-f5.-f1,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 34, 11, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 12, 35, 36]",-f11.r0.-f4.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f4.-r0.-f11,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 31, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 10, 27, 28, 29, 30, 26, 32, 33, 34, 35, 36]",-f10.-f6.-r2.-f8.-f3.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f3.-f8.r2.-f6.-f10,18
"[1, 2, 3, 4, 5, 6, 34, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 7, 28, 29, 30, 31, 32, 33, 27, 35, 36]",r2.-f1.-f4.-f0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f0.-f4.-f1.-r2,16
"[1, 2, 3, 4, 5, 6, 7, 8, 10, 30, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 9, 31, 32, 33, 34, 35, 36]",-f6.-f2.r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r2.-f2.-f6,14
"[1, 2, 3, 4, 5, 31, 7, 8, 9, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 10, 32, 33, 34, 35, 36]",-f8.-f10.-r0.-f6.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f6.r0.-f10.-f8,18
"[36, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 1, 27, 28, 29, 30, 31, 32, 33, 34, 35, 26]",-f6.-f3.-r0.-f0.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-f0.r0.-f3.-f6,18
"[1, 2, 3, 4, 9, 6, 7, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f6.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.-f6,12
"[1, 2, 3, 4, 5, 28, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 36, 29, 30, 31, 32, 33, 34, 35, 6]",-f5.-f1.-r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r2.-f1.-f5,14
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 36, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 26]",-f10.-f9.-f11.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f11.-f9.-f10,14
"[1, 2, 3, 4, 9, 6, 5, 8, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f6.-r2.-f4.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f4.r2.-f6,16
"[27, 2, 3, 4, 5, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 6, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f8.-f6.-f9.-r0.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.r0.-f9.-f6.-f8,18
"[1, 2, 3, 30, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 4, 26, 27, 28, 29, 25, 31, 32, 33, 34, 35, 36]",-f9.-f5.r0.-f8.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f8.-r0.-f5.-f9,16
"[1, 28, 3, 4, 5, 6, 2, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 7, 29, 30, 31, 32, 33, 34, 35, 36]",-f3.-f11.-f2.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f2.-f11.-f3,16
"[1, 2, 3, 12, 5, 6, 7, 8, 9, 10, 11, 33, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 4, 34, 35, 36]",-f10.-f1.-r0.-f4.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f4.r0.-f1.-f10,18
"[11, 2, 3, 4, 5, 6, 7, 8, 9, 10, 25, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 1, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f11.r2.-f4.-f7.r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r0.-f7.-f4.-r2.-f11,18
"[35, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 1, 29, 30, 31, 32, 33, 34, 28, 36]",-f7.-f10.-f3.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f3.-f10.-f7,16
"[1, 2, 3, 4, 5, 35, 7, 8, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 9, 36]",-f10.-f6.-f10.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f10.-f6.-f10,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 28, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 10, 29, 30, 31, 32, 33, 34, 35, 36]",-f7.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f7,12
"[1, 2, 3, 4, 5, 6, 7, 8, 34, 10, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 11, 35, 36]",-f10.-f1.r2.-f4.-f2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f2.-f4.-r2.-f1.-f10,18
"[1, 2, 3, 5, 6, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",r0.-f5.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f5.-r0,12
"[1, 2, 3, 4, 5, 6, 32, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 7, 34, 35, 36]",-f6.-f11.-f7.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.-f7.-f11.-f6,16
"[28, 2, 3, 4, 5, 6, 7, 8, 9, 10, 1, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 11, 29, 30, 31, 32, 33, 34, 35, 36]",r2.-f10.-f0.-f9.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f9.-f0.-f10.-r2,16
"[1, 2, 3, 4, 5, 6, 7, 8, 29, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 35, 30, 31, 32, 33, 34, 9, 36]",-f10.-f6.-f10.-f2.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f2.-f10.-f6.-f10,18
"[1, 2, 9, 4, 5, 6, 7, 8, 34, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 3, 35, 36]",-f10.-f11.r2.-f4.-f2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f2.-f4.-r2.-f11.-f10,18
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 33, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 11, 32, 34, 35, 36]",-f6.-f3.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f3.-f6,14
"[1, 2, 3, 4, 5, 11, 7, 8, 9, 10, 26, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 6, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f2.-f4.-f7.-f0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f0.-f7.-f4.-f2,16
"[1, 2, 3, 36, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 4, 34, 35, 33]",r2.-f3.r2.-f0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f0.-r2.-f3.-r2,16
"[1, 2, 3, 4, 5, 6, 11, 8, 9, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f5.-f2.-f10.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f10.-f2.-f5,14
"[1, 2, 31, 4, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 5, 32, 33, 34, 35, 36]",-f6.-f7.-f9.r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r2.-f9.-f7.-f6,16
"[1, 2, 3, 27, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 4, 26, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-r2.-f8.-f6.-f10.-f3.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f3.-f10.-f6.-f8.r2,18
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 29, 30, 28, 31, 33, 34, 35, 36]",-f6.-f8.-f1.-r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r2.-f1.-f8.-f6,16
"[1, 2, 3, 31, 5, 6, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 7, 32, 33, 34, 35, 36]",-f10.-f2.r0.-f4.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f4.-r0.-f2.-f10,18
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 28, 29, 27, 31, 32, 30, 34, 35, 36]",-f6.-r0.-f2.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f2.r0.-f6,16
"[1, 2, 3, 4, 32, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 5, 34, 35, 36]",-f6.-f7.-f4.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f4.-f7.-f6,14
"[1, 2, 3, 4, 5, 12, 7, 8, 6, 10, 11, 9, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f10.-f8.-f10.-f8.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f8.-f10.-f8.-f10,18
"[1, 2, 3, 4, 5, 6, 7, 8, 33, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 9, 32, 34, 35, 36]",r2.r2.-f3.-f1.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f1.-f3.-r2.-r2,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 36, 27, 26, 29, 30, 31, 32, 33, 34, 35, 28]",-f1.-r2.-f4.-f3.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f3.-f4.r2.-f1,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 35, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 11, 34, 36]",-r2.-f10.-f1.r2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-r2.-f1.-f10.r2,16
"[1, 2, 6, 4, 5, 26, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 3, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f8.-f1.-f2.-f6.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f6.-f2.-f1.-f8,16
"[1, 2, 3, 4, 25, 6, 7, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 8, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",-f8.-f6.-f4.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f4.-f6.-f8,16
"[1, 27, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 34, 28, 29, 30, 31, 32, 33, 2, 35, 36]",-r0.-f0.-f10.-f2.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f2.-f10.-f0.r0,16
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 34, 26, 27, 25, 29, 30, 31, 32, 33, 28, 35, 36]",-f11.-f10.-f0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f0.-f10.-f11,14
"[1, 30, 3, 4, 5, 6, 7, 2, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 8, 31, 32, 33, 34, 35, 36]",-f8.-f7.-f0.-f8.-r0.-f10.r2.-f4.r0.-f10.r2.-f4.r0.r0.-f8.-f0.-f7.-f8,18
"[1, 2, 3, 30, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 4, 29, 28, 31, 32, 33, 34, 35, 36]",-f10.-r2.-f4.-f7.-f10.r2.-f4.r0.-f10.r2.-f4.r0.-f7.-f4.r2.-f10,16
