permutation,path,length
"[4, 2, 5, 3, 8, 6, 7, 1, 9, 10]",r.l.r.r.-l.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.l.-r.-r.-l.-r,24
"[7, 10, 3, 4, 5, 1, 2, 8, 9, 6]",r.-l.r.r.-l.r.-l.r.-l.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.l.-r.l.-r.l.-r.-r.l.-r,30
"[1, 5, 2, 4, 6, 7, 3, 8, 9, 10]",l.-r.-l.r.-l.-r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.r.l.-r.l.r.-l,26
"[8, 2, 3, 7, 5, 6, 10, 4, 9, 1]",l.-r.-l.-l.-l.-r.-l.r.r.-l.r.-l.-l.-r.l.l.l.-r.-r.l.r.l.l.l.r.-l,26
"[9, 2, 4, 1, 5, 3, 7, 8, 6, 10]",-r.l.r.l.r.r.-l.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.l.-r.-r.-l.-r.-l.r,26
"[10, 2, 1, 4, 5, 3, 6, 8, 9, 7]",r.-l.r.-l.r.-l.r.r.l.r.-l.-l.-r.l.l.-l.-r.-r.l.-r.l.-r.l.-r,24
"[2, 4, 3, 7, 5, 6, 10, 8, 9, 1]",-l.-r.-l.-r.-l.-l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.l.l.r.l.r.l,24
"[4, 2, 1, 5, 9, 6, 7, 8, 3, 10]",r.r.l.-r.l.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.-l.r.-l.-r.-r,22
"[8, 2, 1, 4, 5, 3, 7, 10, 9, 6]",-r.-l.-r.-l.r.l.r.-l.-l.-r.l.l.-l.-r.l.r.l.r,18
"[4, 2, 6, 3, 5, 8, 7, 1, 9, 10]",r.l.-r.l.r.l.l.-r.-r.l.-r.r.-l.-l.-r.l.l.r.-l.r.r.-l.-l.-r.-l.r.-l.-r,28
"[2, 6, 3, 5, 1, 4, 7, 8, 9, 10]",l.l.r.l.-r.r.-l.-l.-r.l.l.r.-l.-r.-l.-l,16
"[5, 2, 3, 4, 9, 1, 7, 6, 8, 10]",-r.-l.r.r.-l.-r.-l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.l.r.l.-r.-r.l.r,26
"[6, 1, 3, 4, 5, 10, 7, 2, 9, 8]",-l.r.-l.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.l.-r.l,22
"[10, 2, 8, 3, 5, 6, 7, 1, 9, 4]",r.r.l.-r.l.l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.-l.-l.r.-l.-r.-r,24
"[1, 2, 6, 4, 5, 8, 9, 7, 3, 10]",r.-l.-r.-l.r.-l.-r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.r.l.-r.l.r.l.-r,26
"[1, 2, 3, 4, 5, 7, 9, 10, 8, 6]",-l.-r.l.r.l.r.-l.-l.-r.l.l.-l.-r.-l.r.l,16
"[1, 2, 7, 4, 10, 3, 5, 8, 9, 6]",r.-l.-r.-l.-l.r.-l.r.l.l.r.r.-l.-l.-r.l.l.-r.-l.-l.-r.l.-r.l.l.r.l.-r,28
"[5, 8, 1, 4, 2, 6, 7, 3, 9, 10]",-l.r.l.-r.l.l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.-l.-l.r.-l.-r.l,24
"[3, 2, 7, 4, 5, 10, 6, 8, 9, 1]",r.-l.r.-l.-l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.l.l.-r.l.-r,22
"[6, 2, 3, 4, 5, 10, 1, 7, 9, 8]",-l.r.-l.-r.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.r.l.-r.l,24
"[1, 2, 3, 6, 7, 5, 10, 8, 9, 4]",-r.-l.-l.-l.r.r.-l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.l.-r.-r.l.l.l.r,26
"[8, 2, 3, 4, 9, 6, 5, 7, 1, 10]",-r.-l.r.-l.r.-l.-l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.l.l.-r.l.-r.l.r,26
"[1, 6, 3, 4, 8, 5, 7, 9, 2, 10]",-r.-r.l.-r.l.-r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.r.-l.r.-l.r.r,24
"[1, 2, 3, 5, 8, 7, 4, 6, 9, 10]",-r.-r.l.r.l.l.-r.-l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.l.r.-l.-l.-r.-l.r.r,28
"[1, 2, 3, 5, 6, 7, 10, 8, 9, 4]",-r.l.-r.l.r.-l.-l.-r.-l.r.-l.-r.r.-l.-l.-r.l.l.r.l.-r.l.r.l.l.-r.-l.r.-l.r,30
"[1, 2, 10, 9, 5, 3, 7, 8, 6, 4]",-l.-r.-l.-l.r.-l.r.l.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.-l.-r.l.-r.l.l.r.l,30
"[1, 2, 10, 4, 5, 7, 8, 3, 9, 6]",-l.-r.l.l.r.l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.-l.-r.-l.-l.r.l,24
"[6, 4, 2, 1, 5, 3, 7, 8, 9, 10]",r.-l.r.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.-r.l.-r,18
"[5, 10, 3, 4, 8, 6, 7, 2, 9, 1]",-l.-l.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.l.l,20
"[1, 2, 3, 8, 7, 6, 9, 5, 4, 10]",-r.-r.l.r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-r.-l.r.r,20
"[1, 3, 7, 2, 5, 6, 9, 8, 4, 10]",-r.-l.r.l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-l.-r.l.r,20
"[1, 2, 8, 4, 9, 5, 7, 6, 3, 10]",-r.-l.r.r.-l.r.-l.r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.-r.l.-r.l.-r.-r.l.r,28
"[1, 5, 4, 7, 3, 6, 2, 8, 9, 10]",-l.-r.-l.-r.-l.-r.-l.-l.-r.r.-l.-l.-r.l.l.r.l.l.r.l.r.l.r.l,24
"[1, 2, 8, 3, 4, 6, 7, 9, 5, 10]",r.r.l.r.l.-r.l.-r.l.l.r.r.-l.-l.-r.l.l.-r.-l.-l.r.-l.r.-l.-r.-l.-r.-r,28
"[6, 3, 1, 2, 5, 4, 7, 8, 9, 10]",-r.-r.-l.-r.r.-l.-l.-r.l.l.r.l.r.r,14
"[10, 2, 9, 4, 1, 6, 7, 8, 5, 3]",-r.-l.r.r.-l.r.-l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.l.-r.l.-r.-r.l.r,26
"[4, 2, 9, 8, 5, 6, 7, 3, 1, 10]",-r.l.-r.l.l.r.-l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.l.-r.-l.-l.r.-l.r,26
"[10, 2, 3, 4, 1, 6, 7, 9, 5, 8]",l.-r.l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-l.r.-l,18
"[1, 9, 3, 2, 5, 6, 4, 7, 8, 10]",-l.-r.-r.-l.-l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.l.l.r.r.l,22
"[1, 2, 3, 4, 8, 6, 5, 9, 10, 7]",r.-l.-r.-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l.r.l.-r,20
"[1, 2, 3, 4, 10, 5, 6, 7, 9, 8]",r.-l.-r.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.r.l.-r,22
"[3, 2, 10, 4, 1, 6, 7, 5, 9, 8]",r.-l.r.l.r.-l.-l.-r.l.l.-l.-r.l.-r,14
"[3, 2, 5, 1, 6, 4, 7, 8, 9, 10]",-l.-l.-l.r.l.r.r.r.-l.-l.-r.l.l.-r.-r.-l.-r.l.l.l,20
"[1, 10, 4, 9, 5, 6, 7, 8, 2, 3]",r.-l.r.-l.-r.-r.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.r.r.l.-r.l.-r,28
"[6, 1, 3, 4, 5, 8, 7, 10, 9, 2]",l.-r.l.l.l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.-l.-l.-l.r.-l,22
"[1, 5, 2, 4, 6, 8, 7, 3, 9, 10]",-r.l.-r.-l.r.-l.r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.-r.l.-r.l.r.-l.r,28
"[1, 2, 8, 3, 5, 6, 4, 10, 9, 7]",l.-r.l.-r.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.r.-l.r.-l,20
"[6, 10, 3, 4, 2, 5, 7, 8, 9, 1]",-r.-l.r.l.-r.l.-r.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.r.-l.r.-l.-r.l.r,28
"[1, 5, 3, 4, 9, 7, 2, 8, 6, 10]",-l.-r.l.r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.-r.-l.r.l,22
"[5, 2, 1, 3, 9, 6, 7, 8, 4, 10]",r.r.l.r.l.r.r.l.r.-l.-l.-r.l.l.-l.-r.-r.-l.-r.-l.-r.-r,22
"[7, 2, 3, 4, 5, 6, 8, 9, 10, 1]",-l.-l.-r.l.l.r.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.-r.-l.-l.r.l.l,24
"[1, 8, 2, 4, 10, 6, 7, 5, 9, 3]",-r.-r.l.l.-r.l.l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.-l.-l.r.-l.-l.r.r,26
"[9, 1, 6, 4, 5, 2, 7, 8, 3, 10]",-r.l.l.r.-l.r.-l.-r.r.-l.-l.-r.l.l.r.l.-r.l.-r.-l.-l.r,22
"[1, 2, 3, 9, 8, 6, 7, 10, 5, 4]",r.r.l.r.r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-r.-r.-l.-r.-r,22
"[1, 2, 4, 8, 5, 6, 9, 7, 3, 10]",l.-r.-r.l.-r.l.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.-l.r.-l.r.r.-l,24
"[10, 2, 3, 4, 1, 5, 6, 8, 9, 7]",-l.-r.l.l.-r.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.r.-l.-l.r.l,24
"[1, 7, 3, 2, 5, 6, 10, 4, 9, 8]",-l.-r.-l.-l.-r.-r.r.-l.-l.-r.l.l.r.r.l.l.r.l,18
"[1, 8, 7, 4, 2, 6, 5, 3, 9, 10]",-r.l.r.l.-r.l.-r.l.-r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.r.-l.r.-l.r.-l.-r.-l.r,30
"[1, 10, 3, 8, 5, 6, 2, 7, 9, 4]",-l.-r.-l.-l.-r.l.l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.-l.-l.r.l.l.r.l,26
"[2, 4, 3, 8, 1, 6, 7, 5, 9, 10]",-l.r.l.l.-r.l.r.r.-l.r.-l.-l.-r.l.l.l.-r.-r.-l.r.-l.-l.-r.l,24
"[8, 3, 5, 4, 1, 6, 7, 2, 9, 10]",-l.-l.-l.-r.-r.l.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-l.r.r.l.l.l,24
"[1, 9, 3, 4, 5, 2, 6, 7, 8, 10]",r.l.l.r.-l.r.-l.-r.r.-l.-l.-r.l.l.r.l.-r.l.-r.-l.-l.-r,22
"[1, 8, 3, 4, 9, 6, 2, 5, 7, 10]",r.-l.-r.-l.r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.-r.l.r.l.-r,22
"[6, 8, 3, 2, 5, 4, 7, 1, 9, 10]",r.l.l.-r.l.l.r.l.-r.r.-l.-l.-r.l.l.r.-l.-r.-l.-l.r.-l.-l.-r,24
"[10, 4, 3, 1, 5, 2, 7, 8, 9, 6]",r.-l.-l.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.l.l.-r,22
"[4, 2, 1, 8, 5, 6, 7, 10, 9, 3]",-r.l.-r.l.r.l.r.-l.-l.-r.l.l.-l.-r.-l.r.-l.r,18
"[6, 1, 3, 2, 5, 10, 7, 8, 9, 4]",-l.-r.-r.-l.-r.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.r.l.r.r.l,22
"[2, 7, 1, 4, 5, 6, 8, 3, 9, 10]",-r.-r.-l.-l.-r.-l.-r.-l.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.l.r.l.r.l.l.r.r,28
"[1, 10, 3, 4, 5, 7, 9, 8, 2, 6]",l.r.-l.-l.-r.-l.r.-l.r.-l.-l.-r.l.l.l.-r.l.r.l.l.-r.-l,22
"[6, 4, 3, 1, 5, 10, 7, 8, 9, 2]",r.-l.r.r.-l.-l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.l.l.-r.-r.l.-r,24
"[1, 2, 8, 5, 10, 6, 7, 4, 9, 3]",l.l.-r.-r.-l.-r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.r.l.r.r.-l.-l,26
"[6, 5, 3, 4, 10, 2, 7, 8, 9, 1]",r.l.r.r.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.-r.-r.-l.-r,22
"[1, 8, 3, 4, 5, 9, 6, 7, 2, 10]",r.-l.r.l.l.l.-r.l.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-l.r.-l.-l.-l.-r.l.-r,28
"[6, 1, 3, 4, 5, 8, 7, 9, 2, 10]",l.-r.-r.-l.-l.r.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.-r.l.l.r.r.-l,28
"[4, 6, 3, 10, 5, 1, 7, 8, 9, 2]",l.r.l.l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-l.-l.-r.-l,20
"[4, 2, 3, 9, 6, 1, 7, 8, 5, 10]",-r.-l.-r.-r.-l.-r.-l.r.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.-r.l.r.l.r.r.l.r,28
"[6, 10, 3, 4, 1, 2, 7, 8, 9, 5]",l.-r.-r.l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-l.r.r.-l,20
"[4, 2, 10, 8, 5, 6, 7, 3, 9, 1]",l.r.-l.r.-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l.-r.l.-r.-l,22
"[5, 6, 3, 4, 7, 1, 2, 8, 9, 10]",l.r.r.l.r.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-r.-l.-r.-r.-l,22
"[8, 2, 1, 4, 5, 3, 7, 9, 6, 10]",r.r.-l.r.-l.r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.-r.l.-r.l.-r.-r,26
"[1, 2, 3, 10, 5, 4, 6, 7, 9, 8]",r.r.l.l.-r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.r.-l.-l.-r.-r,22
"[1, 2, 3, 4, 10, 5, 7, 9, 6, 8]",r.-l.r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.-r.l.-r,20
"[1, 2, 3, 5, 6, 7, 8, 4, 9, 10]",-r.l.-r.l.-r.-r.l.l.-r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.r.-l.-l.r.r.-l.r.-l.r,30
"[9, 2, 3, 4, 5, 6, 8, 1, 10, 7]",-l.-l.-r.-l.-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l.l.r.l.l,22
"[1, 5, 3, 4, 10, 6, 2, 7, 9, 8]",-r.l.l.-r.l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.-l.r.-l.-l.r,24
"[1, 4, 5, 7, 2, 6, 3, 8, 9, 10]",-l.-r.-r.-l.r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.-r.l.r.r.l,22
"[7, 8, 3, 4, 5, 1, 2, 6, 9, 10]",r.l.r.l.-r.l.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.-l.r.-l.-r.-l.-r,28
"[5, 3, 1, 4, 6, 2, 7, 8, 9, 10]",l.r.l.-r.r.-l.-l.-r.l.l.r.-l.-r.-l,14
"[1, 2, 3, 5, 7, 4, 9, 8, 6, 10]",-r.-l.-l.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.l.l.r,18
"[8, 2, 1, 4, 5, 9, 7, 6, 3, 10]",-r.-r.-l.r.-l.-r.-r.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.r.r.l.-r.l.r.r,26
"[1, 8, 4, 2, 5, 6, 7, 10, 9, 3]",-r.-l.r.l.l.-r.-r.r.-l.-l.-r.l.l.r.r.-l.-l.-r.l.r,20
"[1, 7, 3, 10, 2, 6, 4, 8, 9, 5]",r.-l.-r.-r.-l.-l.-r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.r.l.l.r.r.l.-r,26
"[9, 2, 1, 4, 5, 3, 6, 8, 7, 10]",-l.r.r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-r.-r.l,18
"[9, 1, 10, 4, 5, 6, 7, 8, 3, 2]",r.-l.r.-l.r.r.-l.-r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.r.l.-r.-r.l.-r.l.-r,28
"[1, 7, 9, 4, 5, 6, 3, 8, 10, 2]",l.l.r.r.l.-r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.r.-l.-r.-r.-l.-l,26
"[9, 2, 1, 4, 5, 7, 3, 8, 6, 10]",r.-l.-r.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.r.l.-r,18
"[4, 2, 3, 9, 1, 5, 7, 8, 6, 10]",l.l.-r.l.-r.l.-r.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.r.-l.r.-l.r.-l.-l,26
"[1, 8, 7, 4, 5, 6, 2, 9, 3, 10]",l.l.-r.l.r.r.-l.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.l.-r.-r.-l.r.-l.-l,26
"[5, 9, 3, 4, 2, 6, 7, 1, 8, 10]",r.-l.-l.-r.-l.-r.-l.-r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.r.l.r.l.r.l.l.-r,28
"[6, 2, 3, 1, 10, 5, 7, 8, 9, 4]",r.-l.-r.l.l.-r.l.-r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.r.-l.r.-l.-l.r.l.-r,28
"[1, 5, 3, 7, 4, 6, 10, 8, 9, 2]",r.l.r.-l.-r.-l.r.-l.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.l.-r.l.r.l.-r.-l.-r,28
"[1, 4, 3, 6, 2, 10, 7, 8, 9, 5]",-r.-r.-l.-l.r.r.l.r.-l.-l.-r.l.l.-l.-r.-r.l.l.r.r,20
"[4, 9, 3, 2, 1, 6, 7, 8, 5, 10]",-r.-l.-r.-l.-r.l.l.r.r.-l.-l.-r.l.l.-r.-l.-l.r.l.r.l.r,22
"[6, 9, 3, 4, 1, 2, 7, 8, 5, 10]",l.-r.-r.l.r.l.l.r.r.-l.-l.-r.l.l.-r.-l.-l.-r.-l.r.r.-l,22
"[4, 7, 2, 3, 5, 6, 1, 8, 9, 10]",r.r.l.r.l.r.r.l.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-l.-r.-r.-l.-r.-l.-r.-r,28
"[1, 3, 8, 6, 5, 2, 7, 4, 9, 10]",r.l.l.r.r.l.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-l.-r.-r.-l.-l.-r,24
"[1, 2, 3, 4, 8, 5, 7, 9, 10, 6]",r.-l.-l.r.l.r.r.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-r.-r.-l.-r.l.l.-r,26
"[4, 2, 5, 6, 1, 3, 7, 8, 9, 10]",-l.-l.-l.r.r.l.r.-l.-l.-r.l.l.-l.-r.-r.l.l.l,18
"[7, 10, 2, 4, 5, 6, 3, 8, 9, 1]",-r.-l.-l.-r.-r.-l.r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.-r.l.r.r.l.l.r,28
"[3, 4, 7, 1, 5, 6, 2, 8, 9, 10]",-r.-r.-l.r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.-r.l.r.r,20
"[8, 6, 3, 4, 5, 1, 7, 9, 2, 10]",l.-r.l.l.-r.l.-r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.r.-l.r.-l.-l.r.-l,26
"[6, 7, 2, 4, 5, 3, 1, 8, 9, 10]",-r.-l.r.l.l.-r.l.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.-l.r.-l.-l.-r.l.r,28
"[9, 2, 3, 4, 10, 5, 7, 8, 6, 1]",-r.-r.-l.r.-l.r.-l.r.-l.r.r.-l.-l.-r.l.l.-r.l.-r.l.-r.l.-r.l.r.r,26
"[1, 4, 5, 3, 9, 6, 7, 8, 2, 10]",-l.r.r.-l.-r.-l.r.r.-l.-l.-r.l.l.-r.l.r.l.-r.-r.l,20
"[1, 6, 3, 2, 5, 9, 7, 4, 8, 10]",l.r.-l.-l.r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.-r.l.l.-r.-l,22
"[6, 7, 3, 4, 5, 8, 1, 2, 9, 10]",r.l.r.l.l.r.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.-r.-l.-l.-r.-l.-r,28
"[10, 2, 8, 4, 1, 6, 7, 5, 9, 3]",l.l.r.-l.-l.-r.r.-l.-l.-r.l.l.r.l.l.-r.-l.-l,18
"[9, 8, 2, 4, 5, 6, 7, 1, 3, 10]",r.r.-l.-l.r.-l.-r.-r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.r.r.l.-r.l.l.-r.-r,30
"[9, 2, 3, 4, 5, 10, 1, 8, 6, 7]",-l.-r.-r.-l.-r.-r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.r.r.l.r.r.l,24
"[9, 8, 3, 4, 2, 6, 7, 1, 5, 10]",-r.-l.-l.r.-l.-r.-l.-r.l.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-l.r.l.r.l.-r.l.l.r,30
"[1, 2, 7, 3, 6, 4, 5, 8, 9, 10]",-l.-l.-r.-l.-r.-l.-r.-l.r.-l.r.-l.-l.-r.l.l.l.-r.l.r.l.r.l.r.l.l,26
"[2, 5, 1, 4, 6, 3, 7, 8, 9, 10]",l.r.-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l.-r.-l,18
"[1, 6, 2, 3, 5, 9, 7, 8, 4, 10]",l.r.r.l.r.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.-r.-l.-r.-r.-l,22
"[1, 5, 2, 4, 8, 6, 3, 7, 9, 10]",l.l.-r.l.r.l.-r.l.-r.-l.-l.r.r.-l.-l.-r.l.l.-r.l.l.r.-l.r.-l.-r.-l.r.-l.-l,30
"[1, 2, 6, 3, 5, 7, 8, 4, 9, 10]",-l.-l.-r.-l.r.-l.r.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.-r.l.-r.l.r.l.l,30
"[1, 7, 6, 4, 5, 10, 3, 8, 9, 2]",l.-r.l.r.l.l.r.l.-r.l.-r.l.r.-l.-l.-r.l.l.-l.r.-l.r.-l.-r.-l.-l.-r.-l.r.-l,30
"[9, 2, 6, 4, 5, 1, 7, 3, 8, 10]",r.r.-l.-r.-r.-l.r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.-r.l.r.r.l.-r.-r,28
"[1, 7, 9, 4, 2, 6, 3, 8, 5, 10]",-r.-l.-l.r.-l.-r.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.r.l.-r.l.l.r,24
"[4, 2, 3, 10, 1, 5, 7, 8, 9, 6]",l.r.l.r.r.l.-r.l.r.r.-l.-l.-r.l.l.-r.-l.r.-l.-r.-r.-l.-r.-l,24
"[8, 2, 3, 4, 5, 1, 6, 10, 9, 7]",-r.-l.-r.-r.-l.r.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.-r.l.r.r.l.r,24
"[1, 3, 6, 10, 5, 4, 7, 8, 9, 2]",r.-l.-r.-l.r.-l.r.r.-l.r.-l.-l.-r.l.l.l.-r.-r.l.-r.l.r.l.-r,24
"[2, 10, 3, 1, 5, 6, 7, 4, 9, 8]",-l.r.r.-l.r.-l.-r.-l.-r.r.-l.-l.-r.l.l.r.l.r.l.-r.l.-r.-r.l,24
"[2, 5, 1, 4, 7, 6, 3, 8, 9, 10]",-r.l.l.-r.l.r.l.l.r.-l.-l.-r.l.l.-l.-l.-r.-l.r.-l.-l.r,22
"[1, 7, 2, 8, 5, 6, 4, 3, 9, 10]",-r.-r.-l.r.-l.r.-l.r.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.-r.l.-r.l.-r.l.r.r,28
"[1, 2, 3, 4, 5, 10, 6, 7, 8, 9]",-l.-r.l.l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.-l.-l.r.l,20
"[4, 2, 3, 7, 1, 6, 9, 8, 5, 10]",l.-r.l.r.r.l.r.-l.-l.-r.l.l.-l.-r.-r.-l.r.-l,18
"[5, 2, 3, 4, 7, 1, 9, 8, 6, 10]",r.r.r.-l.-l.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.l.l.-r.-r.-r,22
"[3, 7, 2, 1, 5, 6, 4, 8, 9, 10]",-r.-l.r.r.-l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.l.-r.-r.l.r,22
"[1, 10, 2, 3, 5, 6, 7, 4, 9, 8]",l.r.l.-r.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.r.-l.-r.-l,22
"[10, 3, 1, 2, 5, 6, 7, 8, 9, 4]",r.-l.-l.r.r.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-r.-r.l.l.-r,22
"[1, 3, 4, 10, 5, 6, 7, 2, 9, 8]",l.r.l.r.r.l.l.-r.-l.r.-l.-l.-r.l.l.l.r.-l.-l.-r.-r.-l.-r.-l,24
"[1, 5, 2, 4, 8, 6, 7, 10, 9, 3]",-l.-l.-r.-l.r.-l.-r.-l.-r.r.-l.-l.-r.l.l.r.l.r.l.-r.l.r.l.l,24
"[1, 2, 3, 10, 9, 6, 7, 4, 8, 5]",-r.l.r.r.-l.-l.-l.-r.l.r.-l.-l.-r.l.l.-l.r.l.l.l.-r.-r.-l.r,24
"[3, 7, 2, 4, 5, 1, 6, 8, 9, 10]",r.r.l.-r.l.r.-l.-l.r.-l.-l.-r.l.l.l.l.-r.-l.r.-l.-r.-r,22
"[1, 5, 7, 2, 3, 6, 4, 8, 9, 10]",-l.-r.-l.-r.-l.-r.l.r.l.r.-l.-l.-r.l.l.-l.-r.-l.r.l.r.l.r.l,24
"[1, 9, 3, 2, 5, 7, 4, 8, 6, 10]",-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l,14
"[5, 2, 3, 4, 8, 6, 1, 9, 7, 10]",l.r.l.r.r.l.r.r.-l.-l.-r.l.l.-r.-l.-r.-r.-l.-r.-l,20
"[10, 2, 5, 4, 6, 1, 7, 8, 9, 3]",-l.-l.r.l.-r.l.r.r.-l.r.-l.-l.-r.l.l.l.-r.-r.-l.r.-l.-r.l.l,24
"[4, 8, 3, 10, 5, 6, 7, 1, 9, 2]",-l.-r.-l.r.-l.-r.-l.-r.-l.-l.r.-l.-l.-r.l.l.l.l.r.l.r.l.-r.l.r.l,26
"[9, 2, 4, 1, 5, 6, 7, 8, 10, 3]",-r.l.r.l.-r.-r.-l.-l.-r.-l.r.-l.-l.-r.l.l.l.r.l.l.r.r.-l.-r.-l.r,26
